Hugo_Symbol,name,recon_1
KHDC3L,KHDC3L,0.25211248
CIDEB,CIDEB,6.1751876
KLK3,KLK3,10.623723
KCTD14,KCTD14,3.9362242
DGKQ,DGKQ,4.3673534
SERTAD2,SERTAD2,10.263711
SRSF10,SRSF10,6.4521127
AFG3L2,AFG3L2,5.5682917
LHFPL2,LHFPL2,6.367472
UNC80,UNC80,2.0491095
ZNF189,ZNF189,4.168405
TCERG1L,TCERG1L,1.7453436
GIMAP1,GIMAP1,3.8661036
GNPDA1,GNPDA1,5.4018044
ARTN,ARTN,9.478646
AKR1CL1,AKR1CL1,0.56134886
KCNQ4,KCNQ4,5.058987
SPANXN1,SPANXN1,0.11856963
HIST2H2AA4,HIST2H2AA4,6.9299855
AZU1,AZU1,10.833505
SMU1,SMU1,5.7685375
FAM150B,FAM150B,8.376014
NCKAP1L,NCKAP1L,11.198112
ZKSCAN3,ZKSCAN3,2.9166489
LMF2,LMF2,7.095447
EPCAM,EPCAM,5.6745853
DLEC1,DLEC1,6.614694
SOX18,SOX18,10.369038
ITK,ITK,10.236923
FOXJ3,FOXJ3,4.869083
KAT5,KAT5,6.8761873
AES,AES,7.2828054
ANXA7,ANXA7,6.65754
CSGALNACT1,CSGALNACT1,7.9936967
TRIM73,TRIM73,2.6786358
SPOP,SPOP,6.3497825
ZNF337,ZNF337,5.557187
TNFRSF18,TNFRSF18,5.9859467
TFF2,TFF2,14.771144
EIF4B,EIF4B,7.741949
BTK,BTK,6.565335
GIGYF1,GIGYF1,4.633774
SYNJ2,SYNJ2,8.86066
HOXC11,HOXC11,2.5546415
PGAM2,PGAM2,2.58158
CLEC18C,CLEC18C,3.6105745
LOX,LOX,7.334862
GCM1,GCM1,3.4191868
ACAD8,ACAD8,8.959309
LENG1,LENG1,4.3625813
AC024940.1,AC024940.1,0.71421754
ARHGAP15,ARHGAP15,4.2117743
S100A4,S100A4,6.832255
LAMC2,LAMC2,7.8698263
BCKDK,BCKDK,6.83191
ROBO3,ROBO3,11.643473
TRAF1,TRAF1,5.511337
UBE3D,UBE3D,7.5608463
SOAT2,SOAT2,0.87684125
TRIM55,TRIM55,1.4885017
ORAI2,ORAI2,5.927461
RP11-1220K2.2,RP11-1220K2.2,7.6341524
DCUN1D1,DCUN1D1,6.5253086
PPIE,PPIE,5.7257657
WDR87,WDR87,10.612176
PROX1,PROX1,11.9958935
CCR2,CCR2,9.96935
ING2,ING2,5.8572817
BHLHE40,BHLHE40,7.0890646
CALY,CALY,0.6183593
MUC19,MUC19,4.8103876
HINT2,HINT2,5.5948777
KLHL30,KLHL30,12.323985
MTRNR2L9,MTRNR2L9,7.195519
CENPQ,CENPQ,6.8148084
EPDR1,EPDR1,12.062378
CALN1,CALN1,0.7815321
LUM,LUM,7.9555697
SPANXA2,SPANXA2,0.725432
KIAA0355,KIAA0355,7.164727
PLEKHG4,PLEKHG4,6.1159077
TMEM50A,TMEM50A,6.4604125
COQ9,COQ9,7.709671
CTC1,CTC1,8.474999
RBM5,RBM5,6.234526
TXNRD3NB,TXNRD3NB,4.6501217
SMURF2,SMURF2,10.8722925
ANGPTL1,ANGPTL1,4.5610633
OBP2A,OBP2A,2.272981
MFSD9,MFSD9,5.0877028
PPP1CC,PPP1CC,6.3787284
FLAD1,FLAD1,6.648542
TTC21B,TTC21B,8.34654
C2orf47,C2orf47,7.3185425
GIT1,GIT1,7.165931
DPAGT1,DPAGT1,5.2984824
MICAL1,MICAL1,9.093109
PINLYP,PINLYP,4.1962585
TAF7L,TAF7L,2.9357347
HSPB1,HSPB1,8.074065
PLEKHN1,PLEKHN1,4.210655
C9orf64,C9orf64,10.9910345
C9orf153,C9orf153,3.2666068
C14orf1,C14orf1,7.175127
RPS17,RPS17,7.641666
PIH1D1,PIH1D1,6.1285253
ATP10D,ATP10D,6.340007
C9orf114,C9orf114,5.795054
ITCH,ITCH,6.925247
SHISA3,SHISA3,0.55121773
GPS1,GPS1,6.461855
PI4KA,PI4KA,5.391807
SMAP2,SMAP2,7.128017
HIST1H4L,HIST1H4L,6.559255
C10orf107,C10orf107,10.655807
SNF8,SNF8,7.984434
SBNO1,SBNO1,4.5028906
DNAJC6,DNAJC6,2.1704228
ATP6V0C,ATP6V0C,7.966798
IDNK,IDNK,8.752005
ZSCAN25,ZSCAN25,9.021066
BABAM1,BABAM1,7.568223
INADL,INADL,6.2248316
IER5,IER5,5.658362
AGR2,AGR2,6.315694
SLC32A1,SLC32A1,12.670948
FBL,FBL,7.9326715
ZNF467,ZNF467,5.9698553
ZNF101,ZNF101,6.317876
MROH7-TTC4,MROH7-TTC4,5.660164
NXPH3,NXPH3,10.275706
GAGE2D,GAGE2D,0.47066814
PHB,PHB,7.153998
FAM115C,FAM115C,3.8150241
RFWD3,RFWD3,4.948773
C17orf97,C17orf97,3.221076
ASPN,ASPN,4.62168
CDC123,CDC123,8.502245
RASA1,RASA1,4.772668
PDLIM4,PDLIM4,7.8043303
OR10S1,OR10S1,3.9622128
SDHC,SDHC,7.8397827
MTMR14,MTMR14,7.302989
TRPT1,TRPT1,6.448855
MTMR7,MTMR7,7.532873
HEATR1,HEATR1,8.072832
FAM162B,FAM162B,3.7283223
SREBF2,SREBF2,6.0537767
TJP2,TJP2,6.486143
AC073342.1,AC073342.1,6.259936
TMPRSS7,TMPRSS7,0.42584437
PAQR3,PAQR3,9.72851
TPRKB,TPRKB,5.6500535
TCTA,TCTA,5.2223635
C20orf24,C20orf24,7.36937
TIMM17A,TIMM17A,5.7489595
L1CAM,L1CAM,3.3676493
LDB2,LDB2,7.26396
TMEM249,TMEM249,5.6310806
ZNF664,ZNF664,5.5263777
REL,REL,3.92291
ST7L,ST7L,6.637124
C15orf62,C15orf62,11.109562
HIGD1B,HIGD1B,12.508321
KCNA2,KCNA2,12.85064
AS3MT,AS3MT,4.1993823
POU5F1,POU5F1,10.009384
THPO,THPO,1.3430367
UNKL,UNKL,7.077469
OR5K2,OR5K2,0.37868744
CAMK2B,CAMK2B,9.910061
NBPF4,NBPF4,0.35778874
OCSTAMP,OCSTAMP,4.7124233
NDUFA11,NDUFA11,7.4282084
NRBP2,NRBP2,9.169134
CCDC110,CCDC110,10.584674
C2CD4C,C2CD4C,4.950872
GPR157,GPR157,5.3324924
PACRGL,PACRGL,7.366653
SYNJ2BP,SYNJ2BP,5.897684
RASA4,RASA4,6.5804286
DIDO1,DIDO1,10.349256
TP53TG3B,TP53TG3B,1.9342113
OXLD1,OXLD1,7.0553136
SPAG17,SPAG17,12.321401
MRPL41,MRPL41,6.2076535
PLEKHM3,PLEKHM3,9.909607
BAAT,BAAT,5.773783
SLFN12,SLFN12,4.8015394
UCHL5,UCHL5,8.851345
IFNE,IFNE,2.0721602
SSBP3,SSBP3,6.5985155
VPREB3,VPREB3,9.276128
HS1BP3,HS1BP3,6.542151
GPNMB,GPNMB,7.506285
SLC22A7,SLC22A7,9.571309
PLD3,PLD3,6.949269
IGFBPL1,IGFBPL1,4.092336
FGD5,FGD5,8.141135
ADAMTS14,ADAMTS14,7.584191
ALKBH5,ALKBH5,7.0539746
RIPPLY3,RIPPLY3,4.528259
HLA-DRB5,HLA-DRB5,8.03559
LAMA4,LAMA4,6.3878655
HBD,HBD,3.4600616
PRPSAP2,PRPSAP2,10.115648
ATP11B,ATP11B,7.122218
ATAD3B,ATAD3B,5.7936735
CES2,CES2,6.736217
FAM46C,FAM46C,8.095946
PSPH,PSPH,8.63973
PCDHB4,PCDHB4,3.2429266
CPNE8,CPNE8,5.8561044
LYST,LYST,5.659724
RP1-309K20.6,RP1-309K20.6,13.258357
CASD1,CASD1,11.445875
TNFRSF25,TNFRSF25,9.382977
FCRLB,FCRLB,2.3525887
WDFY3,WDFY3,5.5233073
SPANXA1,SPANXA1,12.406772
TMEM184B,TMEM184B,7.132814
NSUN7,NSUN7,2.221354
CD40LG,CD40LG,1.4868377
C6orf99,C6orf99,7.1831384
NLGN4Y,NLGN4Y,2.4789476
NXT2,NXT2,6.4512362
GPR50,GPR50,4.4026155
EMILIN2,EMILIN2,4.5762196
CTNNA2,CTNNA2,0.304838
MRPS28,MRPS28,9.309543
CYB5R4,CYB5R4,7.37614
CIT,CIT,9.495954
TTYH3,TTYH3,5.7900524
FGF3,FGF3,2.1904242
MAP3K7,MAP3K7,8.037683
AC007382.1,AC007382.1,2.228508
KCTD21,KCTD21,4.1989555
BLNK,BLNK,4.4169025
SLN,SLN,3.7682762
DDX3X,DDX3X,8.245576
RNF7,RNF7,6.788917
PAX7,PAX7,5.988657
NTRK3,NTRK3,2.4393096
TSC22D1,TSC22D1,6.607425
ZMIZ1,ZMIZ1,7.5881166
PARD3,PARD3,9.844255
SETD4,SETD4,5.0879
ALAS1,ALAS1,6.7477026
PNMA3,PNMA3,1.1936115
FOXL2,FOXL2,11.219256
TSR2,TSR2,7.130967
RTN4,RTN4,7.5645494
POLR2F,POLR2F,6.395582
CMAS,CMAS,5.8818097
WI2-3308P17.2,WI2-3308P17.2,1.1655451
KIF5B,KIF5B,7.0190067
JRKL,JRKL,7.342078
RCAN3,RCAN3,4.544563
ENO1,ENO1,8.828241
CYP2E1,CYP2E1,5.9818563
STAP2,STAP2,7.2639556
CTAGE6,CTAGE6,0.36077747
ZNF8,ZNF8,3.8943086
HIRA,HIRA,6.5634694
C6orf118,C6orf118,0.393701
ZNF195,ZNF195,7.482797
LYSMD1,LYSMD1,3.9286244
GAGE12G,GAGE12G,8.610316
AGO2,AGO2,6.4496446
AL627309.1,AL627309.1,6.775519
USP36,USP36,5.138231
B3GNT1,B3GNT1,4.483335
PNPLA2,PNPLA2,5.78311
DCX,DCX,0.26152468
FEZ2,FEZ2,5.2447953
ENC1,ENC1,8.02937
MDH1,MDH1,7.1148257
TMEM155,TMEM155,5.3812075
PAGE3,PAGE3,9.442258
STK32A,STK32A,3.047677
BCAT1,BCAT1,7.68663
C20orf62,C20orf62,10.0928
CYP2A13,CYP2A13,0.19979697
RP4-758J18.2,RP4-758J18.2,4.8760424
CERS4,CERS4,7.313455
ALKBH7,ALKBH7,8.969089
SLC29A1,SLC29A1,7.8111396
RSBN1,RSBN1,4.419172
CCDC91,CCDC91,7.613649
NDUFA9,NDUFA9,6.60342
TUBB3,TUBB3,7.045095
KM-PA-2,KM-PA-2,1.4174149
FZD2,FZD2,10.743827
C7orf73,C7orf73,8.104376
HR,HR,7.878211
LGALS4,LGALS4,5.5497785
ALS2CR12,ALS2CR12,10.448882
CHI3L1,CHI3L1,6.8584304
C16orf62,C16orf62,5.731755
PPP1R32,PPP1R32,7.168684
CRIP3,CRIP3,4.1956296
CPT1C,CPT1C,4.4057536
SLC39A4,SLC39A4,6.1729856
CEP68,CEP68,7.5043607
C16orf80,C16orf80,6.7950497
LPP,LPP,8.091776
LYZL2,LYZL2,4.8639584
HOXB7,HOXB7,5.010202
FOXRED1,FOXRED1,5.015394
CT45A6,CT45A6,4.726666
PAFAH2,PAFAH2,5.70645
MAP7D2,MAP7D2,5.3275433
YARS,YARS,5.9906325
SMOC2,SMOC2,3.6522942
SPERT,SPERT,3.9736946
RP11-432B6.3,RP11-432B6.3,8.611068
PCK2,PCK2,8.4132595
HNRNPUL2,HNRNPUL2,5.5881276
DUSP3,DUSP3,5.918045
ISOC1,ISOC1,4.6158595
FAM72B,FAM72B,3.533888
HAPLN2,HAPLN2,0.7637452
MMAB,MMAB,5.581464
DHX32,DHX32,6.401448
RBMXL2,RBMXL2,2.616608
DDN,DDN,2.5510767
TRAF6,TRAF6,6.2249665
SOWAHC,SOWAHC,6.702885
GMNC,GMNC,5.523662
NKD1,NKD1,10.081922
RP11-57H12.6,RP11-57H12.6,3.8800936
EIF4E,EIF4E,7.395073
SNX7,SNX7,6.3804016
FIGN,FIGN,9.064062
TMEM144,TMEM144,5.4719763
B4GALT6,B4GALT6,2.803734
CCL21,CCL21,9.683302
ECE2,ECE2,5.485702
CHIC2,CHIC2,8.503481
SNAP29,SNAP29,7.5212255
C7orf50,C7orf50,7.1942306
CPSF4L,CPSF4L,14.855639
THY1,THY1,6.727505
KRBA2,KRBA2,8.755742
NBPF1,NBPF1,11.071458
METTL18,METTL18,3.9526398
AP1G1,AP1G1,8.397025
BCL10,BCL10,4.8053727
SLC48A1,SLC48A1,6.363449
EP300,EP300,6.7589664
NUP93,NUP93,7.180804
SIGLEC12,SIGLEC12,8.464329
MIA-RAB4B,MIA-RAB4B,5.7440906
ZEB2,ZEB2,8.759525
GGT7,GGT7,4.2683434
IZUMO2,IZUMO2,9.216034
GNG5P2,GNG5P2,0.34366602
ELP5,ELP5,6.1804757
EFNB1,EFNB1,6.3120565
LIMD1,LIMD1,7.799716
ZNF615,ZNF615,11.374536
TBX6,TBX6,9.535441
GCDH,GCDH,4.9315968
RMDN3,RMDN3,7.532845
OR10A3,OR10A3,15.160712
GS1-259H13.10,GS1-259H13.10,3.3571384
FAM71A,FAM71A,0.14127092
DNAJC3,DNAJC3,6.539285
URI1,URI1,8.974171
SPPL3,SPPL3,5.9619217
NEDD4L,NEDD4L,8.614476
SKA2,SKA2,9.585223
GPR114,GPR114,6.2941504
SETX,SETX,5.565231
HIST2H3A,HIST2H3A,11.0822115
ACAP2,ACAP2,4.903018
RPL35A,RPL35A,7.1598516
PGM5,PGM5,8.390262
IRX5,IRX5,5.4174585
RGS11,RGS11,2.0076652
HYKK,HYKK,4.212937
PHACTR3,PHACTR3,1.8731362
POLDIP2,POLDIP2,6.1749783
ZNF439,ZNF439,6.0468144
BCR,BCR,6.1964474
ATF6,ATF6,5.5040984
TMX3,TMX3,7.4899426
AARS2,AARS2,4.696641
GPRASP1,GPRASP1,7.9363036
CSNK1G1,CSNK1G1,5.4169903
PLSCR4,PLSCR4,4.7648454
ADAMDEC1,ADAMDEC1,6.011774
RNF168,RNF168,4.8020563
LCN8,LCN8,5.5378904
PRM3,PRM3,0.08826204
RP11-867G23.8,RP11-867G23.8,5.5405836
PXK,PXK,4.776404
PCDHGB7,PCDHGB7,3.2214587
DNAH9,DNAH9,10.023619
HOXD10,HOXD10,4.0591364
KLHL3,KLHL3,6.366807
EXOC2,EXOC2,7.0814667
SRP72,SRP72,9.041193
GHDC,GHDC,6.850096
TRIQK,TRIQK,4.469695
ARHGEF12,ARHGEF12,6.76367
CD44,CD44,7.7812057
PTK2B,PTK2B,5.764728
FA2H,FA2H,2.8402743
FSTL5,FSTL5,0.59770715
ZBTB6,ZBTB6,10.520731
ANXA4,ANXA4,7.185487
NADSYN1,NADSYN1,7.591042
TNP1,TNP1,6.73285
CUX1,CUX1,5.9208937
RHOC,RHOC,7.730983
KISS1R,KISS1R,13.001768
BPIFB6,BPIFB6,4.321555
GSTA2,GSTA2,0.54672104
MYH1,MYH1,3.23098
FAM218A,FAM218A,1.5392305
SSTR2,SSTR2,9.719576
ATP10A,ATP10A,8.539576
TTC24,TTC24,2.595178
RP11-503N18.3,RP11-503N18.3,3.7915642
LETM2,LETM2,8.793859
CYSTM1,CYSTM1,5.2848144
ECI2,ECI2,5.401275
NUDCD3,NUDCD3,5.94128
DOC2A,DOC2A,6.713037
ANKRA2,ANKRA2,4.8117642
DAK,DAK,6.73811
GATAD2B,GATAD2B,4.3058333
ORC1,ORC1,9.663515
C5orf46,C5orf46,5.034849
PTCRA,PTCRA,6.702369
CAB39,CAB39,6.535911
SLC26A8,SLC26A8,4.103495
P2RY13,P2RY13,5.117691
PNPLA3,PNPLA3,9.631593
TM4SF18,TM4SF18,3.2194612
MTOR,MTOR,6.5816064
BGLAP,BGLAP,5.958634
FAM220A,FAM220A,5.4437943
ZNF300,ZNF300,5.0897355
LAD1,LAD1,7.3890367
HBG1,HBG1,1.7815562
NEK3,NEK3,7.9278316
SLC12A1,SLC12A1,2.7126837
NSA2,NSA2,6.058999
CYP4F3,CYP4F3,5.498047
CACNG7,CACNG7,3.405905
SRP9,SRP9,7.51442
DRD4,DRD4,8.503908
KHSRP,KHSRP,6.849182
LRRC8D,LRRC8D,7.373314
ZSWIM6,ZSWIM6,3.9955127
CHCHD4,CHCHD4,5.7005935
RPL28,RPL28,8.036299
KCNC4,KCNC4,3.5875502
MRPS6,MRPS6,8.242114
CTNNAL1,CTNNAL1,8.050822
CCNT2,CCNT2,5.2616377
TBC1D31,TBC1D31,3.9433708
TTYH2,TTYH2,5.878725
DSP,DSP,7.612987
SLC9A6,SLC9A6,6.132821
ISG15,ISG15,7.332267
FAM27B,FAM27B,4.498239
SYT8,SYT8,4.3298516
RNF114,RNF114,5.657575
PSMA4,PSMA4,7.237067
DDX28,DDX28,6.1979265
TMEM74B,TMEM74B,2.7666643
SP100,SP100,8.22974
AC090186.1,AC090186.1,7.0534616
DGKI,DGKI,2.1873076
SLC2A12,SLC2A12,3.0443006
SLC39A9,SLC39A9,6.462072
TARBP2,TARBP2,9.048112
DDIT4L,DDIT4L,5.9135046
CSNK2A2,CSNK2A2,6.061707
COX7C,COX7C,7.714169
MLLT11,MLLT11,5.7703857
AP3D1,AP3D1,9.44487
SCEL,SCEL,8.212131
ANO10,ANO10,7.838245
SOX10,SOX10,1.523666
DDX56,DDX56,7.612288
FBLN1,FBLN1,6.708075
IGSF9B,IGSF9B,9.715975
OCM2,OCM2,6.8230968
XYLT2,XYLT2,6.5702496
TMX4,TMX4,8.774097
CCDC149,CCDC149,10.873067
AC117395.1,AC117395.1,4.4143443
HDHD1,HDHD1,7.736274
LRRN4CL,LRRN4CL,2.165817
RP11-101E3.5,RP11-101E3.5,6.0043325
HECA,HECA,6.6969886
TMEM212,TMEM212,2.347283
ADRM1,ADRM1,7.3120832
KLHL32,KLHL32,3.880898
ARHGAP22,ARHGAP22,4.8299823
SLC7A3,SLC7A3,3.0671082
ATP4B,ATP4B,0.18082373
FAM109B,FAM109B,4.6288056
CPXCR1,CPXCR1,2.8832755
CSMD1,CSMD1,3.1919777
PRPH,PRPH,6.7599425
MAGED2,MAGED2,8.682635
PEX2,PEX2,5.575198
CEP41,CEP41,6.323054
C12orf29,C12orf29,7.747034
PPARA,PPARA,5.2464695
TSPEAR,TSPEAR,1.2716409
AMIGO1,AMIGO1,2.5798519
OR10A6,OR10A6,5.111409
SIX6,SIX6,0.17301053
CLTB,CLTB,7.1707935
S100A7A,S100A7A,8.890426
AP2S1,AP2S1,6.9171042
SLC25A44,SLC25A44,4.9167542
MST1R,MST1R,4.580535
C16orf95,C16orf95,3.8232827
ELP3,ELP3,4.8763795
AC005779.2,AC005779.2,0.4492811
RBMY1D,RBMY1D,5.139409
CP,CP,9.696074
TTC5,TTC5,5.8172293
AC026310.1,AC026310.1,0.3702563
CDKN1C,CDKN1C,4.3421106
CT45A3,CT45A3,6.8847365
KMT2D,KMT2D,7.504381
CHRNA3,CHRNA3,4.631411
SORT1,SORT1,4.6768193
WNK4,WNK4,6.6007414
FBXO11,FBXO11,5.2905273
RAD51AP2,RAD51AP2,6.0254493
ADAM22,ADAM22,5.8293366
FBXL6,FBXL6,8.39955
GLT8D1,GLT8D1,6.9489417
RP11-574K11.31,RP11-574K11.31,3.1418338
TSPY6P,TSPY6P,6.678411
IQSEC2,IQSEC2,6.5483394
MAPK10,MAPK10,3.344361
COPB2,COPB2,7.6111712
HIST3H2BB,HIST3H2BB,7.8631268
CBFA2T3,CBFA2T3,4.359497
SNAPC5,SNAPC5,5.5076065
TMEM256,TMEM256,9.105056
GNPTAB,GNPTAB,7.6214013
PGBD4,PGBD4,10.0344095
INHBE,INHBE,5.549796
SETD3,SETD3,8.526127
CDKN1A,CDKN1A,7.308904
LOH12CR2,LOH12CR2,1.7949431
XRCC2,XRCC2,3.1306746
CD248,CD248,7.2848425
RBM17,RBM17,6.245375
ANGPT4,ANGPT4,0.36703378
FSCN2,FSCN2,1.5570283
AC091150.1,AC091150.1,0.042524643
HGF,HGF,3.7606797
CCDC147,CCDC147,7.9328213
DNAJC8,DNAJC8,6.860453
ABCE1,ABCE1,6.4943814
ZNF524,ZNF524,5.522079
TRIM72,TRIM72,11.6275
VGLL4,VGLL4,8.987399
IL20,IL20,2.349666
AC007405.2,AC007405.2,5.303943
CPO,CPO,8.332725
PAX9,PAX9,7.744616
SLC9A3R2,SLC9A3R2,7.686966
NELL1,NELL1,1.202701
ATAD2B,ATAD2B,6.1020103
HDAC8,HDAC8,7.7133703
ESRP1,ESRP1,6.039175
CBLB,CBLB,6.3830576
PACSIN2,PACSIN2,6.1884675
DDX51,DDX51,4.5718975
MRPL2,MRPL2,7.2250714
CSRP3,CSRP3,2.3224943
ITGB4,ITGB4,7.685354
TRABD2A,TRABD2A,10.330383
SH3D21,SH3D21,8.620047
CHP1,CHP1,5.9179044
MAGEA3,MAGEA3,4.352683
ATRAID,ATRAID,8.727401
USP22,USP22,6.176553
CTSV,CTSV,5.968159
RNF169,RNF169,7.166454
SNRPD3,SNRPD3,7.5086117
DLL4,DLL4,9.481664
PSD2,PSD2,0.71983534
TOP1MT,TOP1MT,7.1899676
DDX31,DDX31,5.743064
ALX1,ALX1,1.5824337
TLN2,TLN2,6.4565115
PRAMEF7,PRAMEF7,0.16019402
NPIPB6,NPIPB6,6.9495316
HTRA4,HTRA4,14.217367
EIF2AK2,EIF2AK2,6.973723
TMEM200C,TMEM200C,6.6480436
TNFRSF1A,TNFRSF1A,7.10175
MAEA,MAEA,7.3358164
CCDC78,CCDC78,2.509481
SLC16A6,SLC16A6,3.6948984
CLDN5,CLDN5,8.20782
C12orf75,C12orf75,6.0212536
FAM20B,FAM20B,7.1621356
DCAF4L2,DCAF4L2,2.9970407
NUDT2,NUDT2,5.1124725
TRIM25,TRIM25,5.0993137
RBMS1,RBMS1,5.548915
DMRTA2,DMRTA2,1.5631049
RP11-182J1.16,RP11-182J1.16,3.371955
DCN,DCN,6.8305874
TSPAN8,TSPAN8,5.921079
PRDX2,PRDX2,7.7905965
ITPK1,ITPK1,5.550716
GABRP,GABRP,4.9721546
PLA2G2E,PLA2G2E,5.03141
LATS2,LATS2,4.0580354
LRRTM2,LRRTM2,7.6128826
DHX37,DHX37,5.21316
ZNF790,ZNF790,3.0544105
AC019171.1,AC019171.1,12.517879
PHYHIPL,PHYHIPL,5.86664
TPH1,TPH1,11.3816805
HPSE2,HPSE2,7.70458
TRIM21,TRIM21,7.7799535
TPGS2,TPGS2,6.8102202
MFHAS1,MFHAS1,6.584917
SLC26A2,SLC26A2,8.97381
FRZB,FRZB,7.4923677
CHDC2,CHDC2,3.558663
CASR,CASR,15.170028
CXorf21,CXorf21,7.1773677
BCL2A1,BCL2A1,9.084508
COQ2,COQ2,4.5899653
PSMG3,PSMG3,8.838157
CX3CR1,CX3CR1,3.629927
C5orf22,C5orf22,8.520792
SLC25A47,SLC25A47,2.2159972
CENPN,CENPN,5.285819
OR1B1,OR1B1,2.8961685
NFYC,NFYC,6.145994
SENP6,SENP6,6.014216
PCSK1,PCSK1,4.7306232
CLPTM1L,CLPTM1L,8.521284
MIA3,MIA3,5.377248
SORCS3,SORCS3,0.19122818
TEKT4,TEKT4,4.7795877
NCKAP5,NCKAP5,5.444182
MCHR1,MCHR1,1.6182731
PSTPIP2,PSTPIP2,4.383624
ADD1,ADD1,6.405276
RPIA,RPIA,4.7866135
TLR10,TLR10,4.6984425
ELMSAN1,ELMSAN1,5.074836
BX842679.1,BX842679.1,0.9283502
APH1B,APH1B,5.9709935
JAG1,JAG1,7.809845
CPN2,CPN2,0.6213061
TSHZ3,TSHZ3,6.216605
TMEM88B,TMEM88B,5.261704
TBC1D3B,TBC1D3B,6.5196004
CTBP2,CTBP2,7.4037714
CCDC114,CCDC114,1.4017556
SYNGR3,SYNGR3,3.0337453
KITLG,KITLG,5.9140697
WRAP73,WRAP73,5.6177564
NCAPG2,NCAPG2,7.2986045
AC006126.3,AC006126.3,3.8065898
TDRD6,TDRD6,1.3793635
TRMT10C,TRMT10C,6.902865
RABEP1,RABEP1,8.744562
SSH1,SSH1,6.973836
ALDOB,ALDOB,4.438708
GOLT1B,GOLT1B,8.008055
ALPP,ALPP,9.220441
GGNBP1,GGNBP1,0.21902062
PNLIPRP1,PNLIPRP1,6.787458
MTERFD1,MTERFD1,5.5970197
FNDC1,FNDC1,5.521139
ARC,ARC,6.586181
SNX27,SNX27,6.9620285
POLR3H,POLR3H,7.5325565
CHCHD3,CHCHD3,6.5018573
FUBP1,FUBP1,6.9237723
NTPCR,NTPCR,7.9273157
MUC20,MUC20,5.650809
RP11-131H24.4,RP11-131H24.4,13.033059
RAD52,RAD52,6.3905888
DUXA,DUXA,0.3267537
NR4A3,NR4A3,5.1660337
SEC22C,SEC22C,9.1032715
WRNIP1,WRNIP1,5.8691998
CTD-2370N5.3,CTD-2370N5.3,4.888022
SMIM15,SMIM15,6.5122313
MAP4K1,MAP4K1,3.8934577
PRDX3,PRDX3,6.230502
P2RX3,P2RX3,15.225966
WDR55,WDR55,6.0265417
RAB4B,RAB4B,6.9041967
LDB1,LDB1,6.8011565
POM121,POM121,7.6291304
SORBS1,SORBS1,3.1053672
GRIN1,GRIN1,2.7325532
RTN3,RTN3,7.331387
C2orf82,C2orf82,3.4516463
NRK,NRK,2.7814326
HAUS1,HAUS1,6.8679495
ADAMTS12,ADAMTS12,5.6516623
GPR89B,GPR89B,6.4388137
CORO2A,CORO2A,5.486258
C16orf13,C16orf13,7.890441
TNFSF12,TNFSF12,6.933479
AC007952.5,AC007952.5,1.3793548
FNDC5,FNDC5,8.155965
RELL1,RELL1,7.845214
MOCS2,MOCS2,5.7864337
NOG,NOG,6.11307
TNKS2,TNKS2,10.29042
ZNF763,ZNF763,2.1367831
TASP1,TASP1,5.5556173
CYBB,CYBB,4.253372
TEAD3,TEAD3,5.2866464
PSMD10,PSMD10,5.8291974
CYGB,CYGB,6.104724
OLFM4,OLFM4,1.8203517
GEN1,GEN1,8.219768
GRM2,GRM2,1.5575211
AQP8,AQP8,2.515824
NELFA,NELFA,6.736678
SEMG2,SEMG2,11.0545635
IKBKB,IKBKB,7.092824
CCDC24,CCDC24,6.811665
BRI3,BRI3,7.8253207
SLC25A46,SLC25A46,8.149184
AP000783.1,AP000783.1,1.1556457
PLA2G4A,PLA2G4A,7.796271
HDDC3,HDDC3,8.356974
VARS,VARS,7.536513
MYL5,MYL5,7.1122756
DCK,DCK,6.2523313
TRAPPC5,TRAPPC5,7.0478053
LCE1A,LCE1A,13.784866
RCAN1,RCAN1,6.4176083
DGKD,DGKD,5.700019
CENPK,CENPK,4.295508
MUSK,MUSK,5.5505185
CH25H,CH25H,8.0311985
GNPTG,GNPTG,7.2231727
SCRG1,SCRG1,3.6290603
FRA10AC1,FRA10AC1,4.67225
IGSF9,IGSF9,8.943391
SFT2D3,SFT2D3,1.3289788
TINF2,TINF2,7.3497577
RTEL1,RTEL1,4.7893066
NUDT12,NUDT12,9.096999
UCN,UCN,2.3452141
CACNA1F,CACNA1F,6.1179667
HIST1H2BH,HIST1H2BH,3.834617
PTCHD3,PTCHD3,4.209592
ZNF233,ZNF233,3.0999992
KAZALD1,KAZALD1,5.6597066
PEX13,PEX13,6.7347703
AAAS,AAAS,6.920487
CCER1,CCER1,8.136858
MCUR1,MCUR1,6.4387336
THOC5,THOC5,6.869947
ZNF391,ZNF391,4.6170397
ATP6V1E1,ATP6V1E1,7.8401346
TAT,TAT,5.5885916
MANEA,MANEA,5.0438814
BTN3A3,BTN3A3,6.964399
RDH5,RDH5,6.6586676
FAM208B,FAM208B,6.356132
AP002884.2,AP002884.2,5.5455613
FAM196A,FAM196A,6.686431
SLC1A5,SLC1A5,6.830908
FAM153B,FAM153B,11.478939
FDXR,FDXR,9.672484
NLRP9,NLRP9,0.38460687
NMRK2,NMRK2,1.5159789
OR8G5,OR8G5,4.707237
PRPF40B,PRPF40B,9.483737
ZFAND6,ZFAND6,7.298099
ATXN7L2,ATXN7L2,3.535306
